forecast_month,product_id,model_name,category,lookback_months,forecast_qty,actual_qty,forecast_error,absolute_error,absolute_percentage_error,seasonality_adjustment
2024-01-01,1008,Catalina,Cross Country,3,9,6,-3,3,0.5,0.767
2024-02-01,1008,Catalina,Cross Country,3,7,9,2,2,0.2222222222222222,1.0
2024-03-01,1008,Catalina,Cross Country,3,12,21,9,9,0.42857142857142855,1.5
2024-04-01,1008,Catalina,Cross Country,3,21,22,1,1,0.045454545454545456,1.714
2024-05-01,1008,Catalina,Cross Country,3,26,22,-4,4,0.18181818181818182,1.473
2024-06-01,1008,Catalina,Cross Country,3,24,29,5,5,0.1724137931034483,1.13
2024-07-01,1008,Catalina,Cross Country,3,22,11,-11,11,1.0,0.896
2024-08-01,1008,Catalina,Cross Country,3,16,8,-8,8,1.0,0.789
2024-09-01,1008,Catalina,Cross Country,3,13,21,8,8,0.38095238095238093,0.783
2024-10-01,1008,Catalina,Cross Country,3,10,17,7,7,0.4117647058823529,0.738
2024-11-01,1008,Catalina,Cross Country,3,14,7,-7,7,1.0,0.906
2024-12-01,1008,Catalina,Cross Country,3,11,21,10,10,0.47619047619047616,0.735
2025-01-01,1008,Catalina,Cross Country,3,12,7,-5,5,0.7142857142857143,0.767
2025-02-01,1008,Catalina,Cross Country,3,12,7,-5,5,0.7142857142857143,1.0
2025-03-01,1008,Catalina,Cross Country,3,18,10,-8,8,0.8,1.5
2025-04-01,1008,Catalina,Cross Country,3,14,16,2,2,0.125,1.714
2025-05-01,1008,Catalina,Cross Country,3,16,12,-4,4,0.3333333333333333,1.473
2025-06-01,1008,Catalina,Cross Country,3,14,23,9,9,0.391304347826087,1.13
2025-07-01,1008,Catalina,Cross Country,3,15,11,-4,4,0.36363636363636365,0.896
2025-08-01,1008,Catalina,Cross Country,3,12,6,-6,6,1.0,0.789
2025-09-01,1008,Catalina,Cross Country,3,10,14,4,4,0.2857142857142857,0.783
2025-10-01,1008,Catalina,Cross Country,3,8,17,9,9,0.5294117647058824,0.738
2025-11-01,1008,Catalina,Cross Country,3,11,14,3,3,0.21428571428571427,0.906
2025-12-01,1008,Catalina,Cross Country,3,11,16,5,5,0.3125,0.735
2022-04-01,1009,Catalina,Cross Country,3,23,24,1,1,0.041666666666666664,1.714
2022-05-01,1009,Catalina,Cross Country,3,28,28,0,0,0.0,1.473
2022-06-01,1009,Catalina,Cross Country,3,26,26,0,0,0.0,1.13
2022-07-01,1009,Catalina,Cross Country,3,23,26,3,3,0.11538461538461539,0.896
2022-08-01,1009,Catalina,Cross Country,3,21,24,3,3,0.125,0.789
2022-09-01,1009,Catalina,Cross Country,3,20,24,4,4,0.16666666666666666,0.783
2022-10-01,1009,Catalina,Cross Country,3,18,5,-13,13,2.6,0.738
2022-11-01,1009,Catalina,Cross Country,3,16,9,-7,7,0.7777777777777778,0.906
2022-12-01,1009,Catalina,Cross Country,3,9,7,-2,2,0.2857142857142857,0.735
2023-01-01,1009,Catalina,Cross Country,3,5,13,8,8,0.6153846153846154,0.767
2023-02-01,1009,Catalina,Cross Country,3,10,6,-4,4,0.6666666666666666,1.0
2023-03-01,1009,Catalina,Cross Country,3,13,19,6,6,0.3157894736842105,1.5
2023-04-01,1009,Catalina,Cross Country,3,22,7,-15,15,2.142857142857143,1.714
2023-05-01,1009,Catalina,Cross Country,3,16,21,5,5,0.23809523809523808,1.473
2023-06-01,1009,Catalina,Cross Country,3,18,19,1,1,0.05263157894736842,1.13
2023-07-01,1009,Catalina,Cross Country,3,14,21,7,7,0.3333333333333333,0.896
2023-08-01,1009,Catalina,Cross Country,3,16,13,-3,3,0.23076923076923078,0.789
2023-09-01,1009,Catalina,Cross Country,3,14,9,-5,5,0.5555555555555556,0.783
2023-10-01,1009,Catalina,Cross Country,3,11,17,6,6,0.35294117647058826,0.738
2023-11-01,1009,Catalina,Cross Country,3,12,3,-9,9,3.0,0.906
2023-12-01,1009,Catalina,Cross Country,3,7,13,6,6,0.46153846153846156,0.735
2024-01-01,1009,Catalina,Cross Country,3,8,7,-1,1,0.14285714285714285,0.767
2024-02-01,1009,Catalina,Cross Country,3,8,18,10,10,0.5555555555555556,1.0
2024-03-01,1009,Catalina,Cross Country,3,19,18,-1,1,0.05555555555555555,1.5
2024-04-01,1009,Catalina,Cross Country,3,25,23,-2,2,0.08695652173913043,1.714
2024-05-01,1009,Catalina,Cross Country,3,29,25,-4,4,0.16,1.473
2024-06-01,1009,Catalina,Cross Country,3,25,25,0,0,0.0,1.13
2024-07-01,1009,Catalina,Cross Country,3,22,29,7,7,0.2413793103448276,0.896
2024-08-01,1009,Catalina,Cross Country,3,21,15,-6,6,0.4,0.789
2024-09-01,1009,Catalina,Cross Country,3,18,11,-7,7,0.6363636363636364,0.783
2024-10-01,1009,Catalina,Cross Country,3,14,5,-9,9,1.8,0.738
2024-11-01,1009,Catalina,Cross Country,3,9,9,0,0,0.0,0.906
2024-12-01,1009,Catalina,Cross Country,3,6,5,-1,1,0.2,0.735
2025-01-01,1009,Catalina,Cross Country,3,5,10,5,5,0.5,0.767
2025-02-01,1009,Catalina,Cross Country,3,8,6,-2,2,0.3333333333333333,1.0
2025-03-01,1009,Catalina,Cross Country,3,10,10,0,0,0.0,1.5
2025-04-01,1009,Catalina,Cross Country,3,15,17,2,2,0.11764705882352941,1.714
2025-05-01,1009,Catalina,Cross Country,3,16,35,19,19,0.5428571428571428,1.473
2025-06-01,1009,Catalina,Cross Country,3,23,20,-3,3,0.15,1.13
2025-07-01,1009,Catalina,Cross Country,3,22,24,2,2,0.08333333333333333,0.896
2025-08-01,1009,Catalina,Cross Country,3,21,25,4,4,0.16,0.789
2025-09-01,1009,Catalina,Cross Country,3,18,21,3,3,0.14285714285714285,0.783
2025-10-01,1009,Catalina,Cross Country,3,17,13,-4,4,0.3076923076923077,0.738
2025-11-01,1009,Catalina,Cross Country,3,18,18,0,0,0.0,0.906
2025-12-01,1009,Catalina,Cross Country,3,13,13,0,0,0.0,0.735
2022-04-01,1010,Catalina,Cross Country,3,23,28,5,5,0.17857142857142858,1.714
2022-05-01,1010,Catalina,Cross Country,3,30,19,-11,11,0.5789473684210527,1.473
2022-06-01,1010,Catalina,Cross Country,3,25,12,-13,13,1.0833333333333333,1.13
2022-07-01,1010,Catalina,Cross Country,3,18,6,-12,12,2.0,0.896
2022-08-01,1010,Catalina,Cross Country,3,10,15,5,5,0.3333333333333333,0.789
2022-09-01,1010,Catalina,Cross Country,3,9,24,15,15,0.625,0.783
2022-10-01,1010,Catalina,Cross Country,3,11,22,11,11,0.5,0.738
2022-11-01,1010,Catalina,Cross Country,3,18,21,3,3,0.14285714285714285,0.906
2022-12-01,1010,Catalina,Cross Country,3,16,12,-4,4,0.3333333333333333,0.735
2023-01-01,1010,Catalina,Cross Country,3,14,11,-3,3,0.2727272727272727,0.767
2023-02-01,1010,Catalina,Cross Country,3,15,16,1,1,0.0625,1.0
2023-03-01,1010,Catalina,Cross Country,3,20,19,-1,1,0.05263157894736842,1.5
2023-04-01,1010,Catalina,Cross Country,3,26,12,-14,14,1.1666666666666667,1.714
2023-05-01,1010,Catalina,Cross Country,3,23,21,-2,2,0.09523809523809523,1.473
2023-06-01,1010,Catalina,Cross Country,3,20,13,-7,7,0.5384615384615384,1.13
2023-07-01,1010,Catalina,Cross Country,3,14,21,7,7,0.3333333333333333,0.896
2023-08-01,1010,Catalina,Cross Country,3,14,11,-3,3,0.2727272727272727,0.789
2023-09-01,1010,Catalina,Cross Country,3,12,14,2,2,0.14285714285714285,0.783
2023-10-01,1010,Catalina,Cross Country,3,11,27,16,16,0.5925925925925926,0.738
2023-11-01,1010,Catalina,Cross Country,3,16,5,-11,11,2.2,0.906
2023-12-01,1010,Catalina,Cross Country,3,11,10,-1,1,0.1,0.735
2024-01-01,1010,Catalina,Cross Country,3,11,14,3,3,0.21428571428571427,0.767
2024-02-01,1010,Catalina,Cross Country,3,10,10,0,0,0.0,1.0
2024-03-01,1010,Catalina,Cross Country,3,17,9,-8,8,0.8888888888888888,1.5
2024-04-01,1010,Catalina,Cross Country,3,19,17,-2,2,0.11764705882352941,1.714
2024-05-01,1010,Catalina,Cross Country,3,18,14,-4,4,0.2857142857142857,1.473
2024-06-01,1010,Catalina,Cross Country,3,15,43,28,28,0.6511627906976745,1.13
2024-07-01,1010,Catalina,Cross Country,3,22,17,-5,5,0.29411764705882354,0.896
2024-08-01,1010,Catalina,Cross Country,3,19,21,2,2,0.09523809523809523,0.789
2024-09-01,1010,Catalina,Cross Country,3,21,16,-5,5,0.3125,0.783
2024-10-01,1010,Catalina,Cross Country,3,13,17,4,4,0.23529411764705882,0.738
2024-11-01,1010,Catalina,Cross Country,3,16,19,3,3,0.15789473684210525,0.906
2024-12-01,1010,Catalina,Cross Country,3,13,12,-1,1,0.08333333333333333,0.735
2025-01-01,1010,Catalina,Cross Country,3,12,23,11,11,0.4782608695652174,0.767
2025-02-01,1010,Catalina,Cross Country,3,18,1,-17,17,17.0,1.0
2025-03-01,1010,Catalina,Cross Country,3,18,21,3,3,0.14285714285714285,1.5
2025-04-01,1010,Catalina,Cross Country,3,26,20,-6,6,0.3,1.714
2025-05-01,1010,Catalina,Cross Country,3,21,20,-1,1,0.05,1.473
2025-06-01,1010,Catalina,Cross Country,3,23,15,-8,8,0.5333333333333333,1.13
2025-07-01,1010,Catalina,Cross Country,3,16,29,13,13,0.4482758620689655,0.896
2025-08-01,1010,Catalina,Cross Country,3,17,16,-1,1,0.0625,0.789
2025-09-01,1010,Catalina,Cross Country,3,16,20,4,4,0.2,0.783
2025-10-01,1010,Catalina,Cross Country,3,16,19,3,3,0.15789473684210525,0.738
2025-11-01,1010,Catalina,Cross Country,3,17,27,10,10,0.37037037037037035,0.906
2025-12-01,1010,Catalina,Cross Country,3,16,4,-12,12,3.0,0.735
2022-04-01,1011,Catalina,Cross Country,3,22,17,-5,5,0.29411764705882354,1.714
2022-05-01,1011,Catalina,Cross Country,3,22,25,3,3,0.12,1.473
2022-06-01,1011,Catalina,Cross Country,3,23,28,5,5,0.17857142857142858,1.13
2022-07-01,1011,Catalina,Cross Country,3,21,24,3,3,0.125,0.896
2022-08-01,1011,Catalina,Cross Country,3,20,22,2,2,0.09090909090909091,0.789
2022-09-01,1011,Catalina,Cross Country,3,19,15,-4,4,0.26666666666666666,0.783
2022-10-01,1011,Catalina,Cross Country,3,15,5,-10,10,2.0,0.738
2022-11-01,1011,Catalina,Cross Country,3,13,9,-4,4,0.4444444444444444,0.906
2022-12-01,1011,Catalina,Cross Country,3,7,7,0,0,0.0,0.735
2023-01-01,1011,Catalina,Cross Country,3,5,8,3,3,0.375,0.767
2023-02-01,1011,Catalina,Cross Country,3,8,4,-4,4,1.0,1.0
2023-03-01,1011,Catalina,Cross Country,3,10,17,7,7,0.4117647058823529,1.5
2023-04-01,1011,Catalina,Cross Country,3,17,19,2,2,0.10526315789473684,1.714
2023-05-01,1011,Catalina,Cross Country,3,20,20,0,0,0.0,1.473
2023-06-01,1011,Catalina,Cross Country,3,21,25,4,4,0.16,1.13
2023-07-01,1011,Catalina,Cross Country,3,19,24,5,5,0.20833333333333334,0.896
2023-08-01,1011,Catalina,Cross Country,3,18,14,-4,4,0.2857142857142857,0.789
2023-09-01,1011,Catalina,Cross Country,3,16,27,11,11,0.4074074074074074,0.783
2023-10-01,1011,Catalina,Cross Country,3,16,16,0,0,0.0,0.738
2023-11-01,1011,Catalina,Cross Country,3,17,12,-5,5,0.4166666666666667,0.906
2023-12-01,1011,Catalina,Cross Country,3,13,10,-3,3,0.3,0.735
2024-01-01,1011,Catalina,Cross Country,3,10,13,3,3,0.23076923076923078,0.767
2024-02-01,1011,Catalina,Cross Country,3,12,8,-4,4,0.5,1.0
2024-03-01,1011,Catalina,Cross Country,3,16,13,-3,3,0.23076923076923078,1.5
2024-04-01,1011,Catalina,Cross Country,3,19,17,-2,2,0.11764705882352941,1.714
2024-05-01,1011,Catalina,Cross Country,3,19,35,16,16,0.45714285714285713,1.473
2024-06-01,1011,Catalina,Cross Country,3,24,14,-10,10,0.7142857142857143,1.13
2024-07-01,1011,Catalina,Cross Country,3,20,15,-5,5,0.3333333333333333,0.896
2024-08-01,1011,Catalina,Cross Country,3,17,9,-8,8,0.8888888888888888,0.789
2024-09-01,1011,Catalina,Cross Country,3,10,7,-3,3,0.42857142857142855,0.783
2024-10-01,1011,Catalina,Cross Country,3,8,11,3,3,0.2727272727272727,0.738
2024-11-01,1011,Catalina,Cross Country,3,8,15,7,7,0.4666666666666667,0.906
2024-12-01,1011,Catalina,Cross Country,3,8,16,8,8,0.5,0.735
2025-01-01,1011,Catalina,Cross Country,3,11,16,5,5,0.3125,0.767
2025-02-01,1011,Catalina,Cross Country,3,16,15,-1,1,0.06666666666666667,1.0
2025-03-01,1011,Catalina,Cross Country,3,24,12,-12,12,1.0,1.5
2025-04-01,1011,Catalina,Cross Country,3,25,15,-10,10,0.6666666666666666,1.714
2025-05-01,1011,Catalina,Cross Country,3,21,35,14,14,0.4,1.473
2025-06-01,1011,Catalina,Cross Country,3,23,18,-5,5,0.2777777777777778,1.13
2025-07-01,1011,Catalina,Cross Country,3,20,30,10,10,0.3333333333333333,0.896
2025-08-01,1011,Catalina,Cross Country,3,22,5,-17,17,3.4,0.789
2025-09-01,1011,Catalina,Cross Country,3,14,13,-1,1,0.07692307692307693,0.783
2025-10-01,1011,Catalina,Cross Country,3,12,8,-4,4,0.5,0.738
2025-11-01,1011,Catalina,Cross Country,3,8,23,15,15,0.6521739130434783,0.906
2025-12-01,1011,Catalina,Cross Country,3,11,8,-3,3,0.375,0.735
2022-04-01,1012,Catalina,Cross Country,3,15,18,3,3,0.16666666666666666,1.714
2022-05-01,1012,Catalina,Cross Country,3,18,20,2,2,0.1,1.473
2022-06-01,1012,Catalina,Cross Country,3,18,22,4,4,0.18181818181818182,1.13
2022-07-01,1012,Catalina,Cross Country,3,18,15,-3,3,0.2,0.896
2022-08-01,1012,Catalina,Cross Country,3,15,19,4,4,0.21052631578947367,0.789
2022-09-01,1012,Catalina,Cross Country,3,15,23,8,8,0.34782608695652173,0.783
2022-10-01,1012,Catalina,Cross Country,3,14,21,7,7,0.3333333333333333,0.738
2022-11-01,1012,Catalina,Cross Country,3,19,8,-11,11,1.375,0.906
2022-12-01,1012,Catalina,Cross Country,3,13,7,-6,6,0.8571428571428571,0.735
2023-01-01,1012,Catalina,Cross Country,3,9,10,1,1,0.1,0.767
2023-02-01,1012,Catalina,Cross Country,3,8,6,-2,2,0.3333333333333333,1.0
2023-03-01,1012,Catalina,Cross Country,3,12,17,5,5,0.29411764705882354,1.5
2023-04-01,1012,Catalina,Cross Country,3,19,26,7,7,0.2692307692307692,1.714
2023-05-01,1012,Catalina,Cross Country,3,24,18,-6,6,0.3333333333333333,1.473
2023-06-01,1012,Catalina,Cross Country,3,23,13,-10,10,0.7692307692307693,1.13
2023-07-01,1012,Catalina,Cross Country,3,17,8,-9,9,1.125,0.896
2023-08-01,1012,Catalina,Cross Country,3,10,17,7,7,0.4117647058823529,0.789
2023-09-01,1012,Catalina,Cross Country,3,10,13,3,3,0.23076923076923078,0.783
2023-10-01,1012,Catalina,Cross Country,3,9,21,12,12,0.5714285714285714,0.738
2023-11-01,1012,Catalina,Cross Country,3,15,13,-2,2,0.15384615384615385,0.906
2023-12-01,1012,Catalina,Cross Country,3,12,10,-2,2,0.2,0.735
2024-01-01,1012,Catalina,Cross Country,3,11,6,-5,5,0.8333333333333334,0.767
2024-02-01,1012,Catalina,Cross Country,3,10,10,0,0,0.0,1.0
2024-03-01,1012,Catalina,Cross Country,3,13,17,4,4,0.23529411764705882,1.5
2024-04-01,1012,Catalina,Cross Country,3,19,16,-3,3,0.1875,1.714
2024-05-01,1012,Catalina,Cross Country,3,21,29,8,8,0.27586206896551724,1.473
2024-06-01,1012,Catalina,Cross Country,3,23,10,-13,13,1.3,1.13
2024-07-01,1012,Catalina,Cross Country,3,16,19,3,3,0.15789473684210525,0.896
2024-08-01,1012,Catalina,Cross Country,3,15,10,-5,5,0.5,0.789
2024-09-01,1012,Catalina,Cross Country,3,10,16,6,6,0.375,0.783
2024-10-01,1012,Catalina,Cross Country,3,11,4,-7,7,1.75,0.738
2024-11-01,1012,Catalina,Cross Country,3,9,14,5,5,0.35714285714285715,0.906
2024-12-01,1012,Catalina,Cross Country,3,8,7,-1,1,0.14285714285714285,0.735
2025-01-01,1012,Catalina,Cross Country,3,6,6,0,0,0.0,0.767
2025-02-01,1012,Catalina,Cross Country,3,9,4,-5,5,1.25,1.0
2025-03-01,1012,Catalina,Cross Country,3,8,17,9,9,0.5294117647058824,1.5
2025-04-01,1012,Catalina,Cross Country,3,15,42,27,27,0.6428571428571429,1.714
2025-05-01,1012,Catalina,Cross Country,3,31,39,8,8,0.20512820512820512,1.473
2025-06-01,1012,Catalina,Cross Country,3,37,17,-20,20,1.1764705882352942,1.13
2025-07-01,1012,Catalina,Cross Country,3,29,23,-6,6,0.2608695652173913,0.896
2025-08-01,1012,Catalina,Cross Country,3,21,13,-8,8,0.6153846153846154,0.789
2025-09-01,1012,Catalina,Cross Country,3,14,8,-6,6,0.75,0.783
2025-10-01,1012,Catalina,Cross Country,3,11,4,-7,7,1.75,0.738
2025-11-01,1012,Catalina,Cross Country,3,8,14,6,6,0.42857142857142855,0.906
2025-12-01,1012,Catalina,Cross Country,3,6,5,-1,1,0.2,0.735
2022-04-01,1013,Catalina,Cross Country,3,47,36,-11,11,0.3055555555555556,1.714
2022-05-01,1013,Catalina,Cross Country,3,55,65,10,10,0.15384615384615385,1.473
2022-06-01,1013,Catalina,Cross Country,3,56,61,5,5,0.08196721311475409,1.13
2022-07-01,1013,Catalina,Cross Country,3,48,41,-7,7,0.17073170731707318,0.896
2022-08-01,1013,Catalina,Cross Country,3,44,28,-16,16,0.5714285714285714,0.789
2022-09-01,1013,Catalina,Cross Country,3,34,34,0,0,0.0,0.783
2022-10-01,1013,Catalina,Cross Country,3,25,40,15,15,0.375,0.738
2022-11-01,1013,Catalina,Cross Country,3,31,39,8,8,0.20512820512820512,0.906
2022-12-01,1013,Catalina,Cross Country,3,28,16,-12,12,0.75,0.735
2023-01-01,1013,Catalina,Cross Country,3,24,15,-9,9,0.6,0.767
2023-02-01,1013,Catalina,Cross Country,3,23,28,5,5,0.17857142857142858,1.0
2023-03-01,1013,Catalina,Cross Country,3,30,18,-12,12,0.6666666666666666,1.5
2023-04-01,1013,Catalina,Cross Country,3,35,64,29,29,0.453125,1.714
2023-05-01,1013,Catalina,Cross Country,3,54,44,-10,10,0.22727272727272727,1.473
2023-06-01,1013,Catalina,Cross Country,3,47,34,-13,13,0.38235294117647056,1.13
2023-07-01,1013,Catalina,Cross Country,3,42,34,-8,8,0.23529411764705882,0.896
2023-08-01,1013,Catalina,Cross Country,3,29,33,4,4,0.12121212121212122,0.789
2023-09-01,1013,Catalina,Cross Country,3,26,39,13,13,0.3333333333333333,0.783
2023-10-01,1013,Catalina,Cross Country,3,26,24,-2,2,0.08333333333333333,0.738
2023-11-01,1013,Catalina,Cross Country,3,29,33,4,4,0.12121212121212122,0.906
2023-12-01,1013,Catalina,Cross Country,3,24,31,7,7,0.22580645161290322,0.735
2024-01-01,1013,Catalina,Cross Country,3,23,19,-4,4,0.21052631578947367,0.767
2024-02-01,1013,Catalina,Cross Country,3,28,21,-7,7,0.3333333333333333,1.0
2024-03-01,1013,Catalina,Cross Country,3,36,32,-4,4,0.125,1.5
2024-04-01,1013,Catalina,Cross Country,3,41,48,7,7,0.14583333333333334,1.714
2024-05-01,1013,Catalina,Cross Country,3,50,49,-1,1,0.02040816326530612,1.473
2024-06-01,1013,Catalina,Cross Country,3,49,44,-5,5,0.11363636363636363,1.13
2024-07-01,1013,Catalina,Cross Country,3,42,49,7,7,0.14285714285714285,0.896
2024-08-01,1013,Catalina,Cross Country,3,37,48,11,11,0.22916666666666666,0.789
2024-09-01,1013,Catalina,Cross Country,3,37,46,9,9,0.1956521739130435,0.783
2024-10-01,1013,Catalina,Cross Country,3,35,18,-17,17,0.9444444444444444,0.738
2024-11-01,1013,Catalina,Cross Country,3,34,22,-12,12,0.5454545454545454,0.906
2024-12-01,1013,Catalina,Cross Country,3,21,32,11,11,0.34375,0.735
2025-01-01,1013,Catalina,Cross Country,3,18,21,3,3,0.14285714285714285,0.767
2025-02-01,1013,Catalina,Cross Country,3,25,27,2,2,0.07407407407407407,1.0
2025-03-01,1013,Catalina,Cross Country,3,40,40,0,0,0.0,1.5
2025-04-01,1013,Catalina,Cross Country,3,50,49,-1,1,0.02040816326530612,1.714
2025-05-01,1013,Catalina,Cross Country,3,57,55,-2,2,0.03636363636363636,1.473
2025-06-01,1013,Catalina,Cross Country,3,54,55,1,1,0.01818181818181818,1.13
2025-07-01,1013,Catalina,Cross Country,3,47,49,2,2,0.04081632653061224,0.896
2025-08-01,1013,Catalina,Cross Country,3,42,25,-17,17,0.68,0.789
2025-09-01,1013,Catalina,Cross Country,3,34,43,9,9,0.20930232558139536,0.783
2025-10-01,1013,Catalina,Cross Country,3,29,43,14,14,0.32558139534883723,0.738
2025-11-01,1013,Catalina,Cross Country,3,34,22,-12,12,0.5454545454545454,0.906
2025-12-01,1013,Catalina,Cross Country,3,26,21,-5,5,0.23809523809523808,0.735
2022-04-01,1014,Catalina,Cross Country,3,50,55,5,5,0.09090909090909091,1.714
2022-05-01,1014,Catalina,Cross Country,3,61,44,-17,17,0.38636363636363635,1.473
2022-06-01,1014,Catalina,Cross Country,3,57,34,-23,23,0.6764705882352942,1.13
2022-07-01,1014,Catalina,Cross Country,3,40,42,2,2,0.047619047619047616,0.896
2022-08-01,1014,Catalina,Cross Country,3,32,49,17,17,0.3469387755102041,0.789
2022-09-01,1014,Catalina,Cross Country,3,33,37,4,4,0.10810810810810811,0.783
2022-10-01,1014,Catalina,Cross Country,3,31,18,-13,13,0.7222222222222222,0.738
2022-11-01,1014,Catalina,Cross Country,3,31,27,-4,4,0.14814814814814814,0.906
2022-12-01,1014,Catalina,Cross Country,3,20,13,-7,7,0.5384615384615384,0.735
2023-01-01,1014,Catalina,Cross Country,3,15,23,8,8,0.34782608695652173,0.767
2023-02-01,1014,Catalina,Cross Country,3,21,22,1,1,0.045454545454545456,1.0
2023-03-01,1014,Catalina,Cross Country,3,29,47,18,18,0.3829787234042553,1.5
2023-04-01,1014,Catalina,Cross Country,3,53,57,4,4,0.07017543859649122,1.714
2023-05-01,1014,Catalina,Cross Country,3,62,47,-15,15,0.3191489361702128,1.473
2023-06-01,1014,Catalina,Cross Country,3,57,57,0,0,0.0,1.13
2023-07-01,1014,Catalina,Cross Country,3,48,43,-5,5,0.11627906976744186,0.896
2023-08-01,1014,Catalina,Cross Country,3,39,48,9,9,0.1875,0.789
2023-09-01,1014,Catalina,Cross Country,3,39,24,-15,15,0.625,0.783
2023-10-01,1014,Catalina,Cross Country,3,28,34,6,6,0.17647058823529413,0.738
2023-11-01,1014,Catalina,Cross Country,3,32,30,-2,2,0.06666666666666667,0.906
2023-12-01,1014,Catalina,Cross Country,3,22,19,-3,3,0.15789473684210525,0.735
2024-01-01,1014,Catalina,Cross Country,3,21,22,1,1,0.045454545454545456,0.767
2024-02-01,1014,Catalina,Cross Country,3,24,15,-9,9,0.6,1.0
2024-03-01,1014,Catalina,Cross Country,3,28,28,0,0,0.0,1.5
2024-04-01,1014,Catalina,Cross Country,3,37,43,6,6,0.13953488372093023,1.714
2024-05-01,1014,Catalina,Cross Country,3,42,46,4,4,0.08695652173913043,1.473
2024-06-01,1014,Catalina,Cross Country,3,44,52,8,8,0.15384615384615385,1.13
2024-07-01,1014,Catalina,Cross Country,3,42,48,6,6,0.125,0.896
2024-08-01,1014,Catalina,Cross Country,3,38,39,1,1,0.02564102564102564,0.789
2024-09-01,1014,Catalina,Cross Country,3,36,36,0,0,0.0,0.783
2024-10-01,1014,Catalina,Cross Country,3,30,19,-11,11,0.5789473684210527,0.738
2024-11-01,1014,Catalina,Cross Country,3,28,18,-10,10,0.5555555555555556,0.906
2024-12-01,1014,Catalina,Cross Country,3,18,26,8,8,0.3076923076923077,0.735
2025-01-01,1014,Catalina,Cross Country,3,16,12,-4,4,0.3333333333333333,0.767
2025-02-01,1014,Catalina,Cross Country,3,19,8,-11,11,1.375,1.0
2025-03-01,1014,Catalina,Cross Country,3,23,41,18,18,0.43902439024390244,1.5
2025-04-01,1014,Catalina,Cross Country,3,35,31,-4,4,0.12903225806451613,1.714
2025-05-01,1014,Catalina,Cross Country,3,39,54,15,15,0.2777777777777778,1.473
2025-06-01,1014,Catalina,Cross Country,3,47,40,-7,7,0.175,1.13
2025-07-01,1014,Catalina,Cross Country,3,37,46,9,9,0.1956521739130435,0.896
2025-08-01,1014,Catalina,Cross Country,3,37,31,-6,6,0.1935483870967742,0.789
2025-09-01,1014,Catalina,Cross Country,3,31,30,-1,1,0.03333333333333333,0.783
2025-10-01,1014,Catalina,Cross Country,3,26,35,9,9,0.2571428571428571,0.738
2025-11-01,1014,Catalina,Cross Country,3,29,23,-6,6,0.2608695652173913,0.906
2025-12-01,1014,Catalina,Cross Country,3,22,34,12,12,0.35294117647058826,0.735
2022-04-01,1015,Catalina,Cross Country,3,49,43,-6,6,0.13953488372093023,1.714
2022-05-01,1015,Catalina,Cross Country,3,54,63,9,9,0.14285714285714285,1.473
2022-06-01,1015,Catalina,Cross Country,3,61,50,-11,11,0.22,1.13
2022-07-01,1015,Catalina,Cross Country,3,47,45,-2,2,0.044444444444444446,0.896
2022-08-01,1015,Catalina,Cross Country,3,42,53,11,11,0.20754716981132076,0.789
2022-09-01,1015,Catalina,Cross Country,3,39,27,-12,12,0.4444444444444444,0.783
2022-10-01,1015,Catalina,Cross Country,3,31,26,-5,5,0.19230769230769232,0.738
2022-11-01,1015,Catalina,Cross Country,3,32,32,0,0,0.0,0.906
2022-12-01,1015,Catalina,Cross Country,3,21,20,-1,1,0.05,0.735
2023-01-01,1015,Catalina,Cross Country,3,20,17,-3,3,0.17647058823529413,0.767
2023-02-01,1015,Catalina,Cross Country,3,23,44,21,21,0.4772727272727273,1.0
2023-03-01,1015,Catalina,Cross Country,3,40,46,6,6,0.13043478260869565,1.5
2023-04-01,1015,Catalina,Cross Country,3,61,45,-16,16,0.35555555555555557,1.714
2023-05-01,1015,Catalina,Cross Country,3,66,57,-9,9,0.15789473684210525,1.473
2023-06-01,1015,Catalina,Cross Country,3,56,53,-3,3,0.05660377358490566,1.13
2023-07-01,1015,Catalina,Cross Country,3,46,38,-8,8,0.21052631578947367,0.896
2023-08-01,1015,Catalina,Cross Country,3,39,37,-2,2,0.05405405405405406,0.789
2023-09-01,1015,Catalina,Cross Country,3,33,32,-1,1,0.03125,0.783
2023-10-01,1015,Catalina,Cross Country,3,26,26,0,0,0.0,0.738
2023-11-01,1015,Catalina,Cross Country,3,29,33,4,4,0.12121212121212122,0.906
2023-12-01,1015,Catalina,Cross Country,3,22,22,0,0,0.0,0.735
2024-01-01,1015,Catalina,Cross Country,3,21,8,-13,13,1.625,0.767
2024-02-01,1015,Catalina,Cross Country,3,21,16,-5,5,0.3125,1.0
