purchase_order_id,product_id,supplier_id,supplier_name,order_date,expected_receipt_date,actual_receipt_date,lead_time_days,ordered_qty,received_qty,po_status
PO50287,1108,S001,Merida Industry,2022-06-14,2022-08-08,2022-08-08,55,63,63,Received
PO50288,1046,S001,Merida Industry,2022-06-15,2022-08-09,2022-08-09,55,63,63,Received
PO50289,1105,S001,Merida Industry,2022-06-15,2022-08-09,2022-08-09,55,63,63,Received
PO50290,1165,S001,Merida Industry,2022-06-15,2022-08-09,2022-08-09,55,60,60,Received
PO50291,1076,S001,Merida Industry,2022-06-16,2022-08-10,2022-08-10,55,61,61,Received
PO50292,1113,S001,Merida Industry,2022-06-16,2022-08-10,2022-08-10,55,61,61,Received
PO50293,1111,S001,Merida Industry,2022-06-17,2022-08-11,2022-08-11,55,62,62,Received
PO50294,1153,S001,Merida Industry,2022-06-17,2022-08-11,2022-08-11,55,60,60,Received
PO50295,1106,S001,Merida Industry,2022-06-18,2022-08-12,2022-08-12,55,61,61,Received
PO50296,1157,S001,Merida Industry,2022-06-18,2022-08-12,2022-08-12,55,60,60,Received
PO50297,1084,S001,Merida Industry,2022-06-19,2022-08-13,2022-08-13,55,60,60,Received
PO50298,1104,S001,Merida Industry,2022-06-21,2022-08-15,2022-08-15,55,63,63,Received
PO50299,1132,S001,Merida Industry,2022-06-21,2022-08-15,2022-08-15,55,63,63,Received
PO50300,1192,S002,Ideal Bike Corp,2022-06-21,2022-08-05,2022-08-05,45,61,61,Received
PO50301,1205,S002,Ideal Bike Corp,2022-06-21,2022-08-05,2022-08-05,45,60,60,Received
PO50302,1043,S001,Merida Industry,2022-06-22,2022-08-16,2022-08-16,55,62,62,Received
PO50303,1079,S001,Merida Industry,2022-06-22,2022-08-16,2022-08-16,55,63,63,Received
PO50304,1077,S001,Merida Industry,2022-06-23,2022-08-17,2022-08-17,55,66,66,Received
PO50305,1109,S001,Merida Industry,2022-06-23,2022-08-17,2022-08-17,55,62,62,Received
PO50306,1011,S001,Merida Industry,2022-06-24,2022-08-18,2022-08-18,55,63,63,Received
PO50307,1083,S001,Merida Industry,2022-06-24,2022-08-18,2022-08-18,55,66,66,Received
PO50308,1028,S001,Merida Industry,2022-06-25,2022-08-19,2022-08-19,55,60,60,Received
PO50309,1166,S001,Merida Industry,2022-06-25,2022-08-19,2022-08-19,55,60,60,Received
PO50310,1010,S001,Merida Industry,2022-06-27,2022-08-21,2022-08-21,55,66,66,Received
PO50311,1187,S002,Ideal Bike Corp,2022-06-28,2022-08-12,2022-08-12,45,63,63,Received
PO50312,1007,S001,Merida Industry,2022-06-29,2022-08-23,2022-08-23,55,61,61,Received
PO50313,1133,S001,Merida Industry,2022-06-29,2022-08-23,2022-08-23,55,61,61,Received
PO50314,1135,S001,Merida Industry,2022-06-29,2022-08-23,2022-08-23,55,62,62,Received
PO50315,1138,S001,Merida Industry,2022-06-29,2022-08-23,2022-08-23,55,61,61,Received
PO50316,1170,S001,Merida Industry,2022-06-29,2022-08-23,2022-08-23,55,60,60,Received
PO50317,1137,S001,Merida Industry,2022-06-30,2022-08-24,2022-08-24,55,63,63,Received
PO50318,1142,S001,Merida Industry,2022-06-30,2022-08-24,2022-08-24,55,64,64,Received
PO50319,1051,S001,Merida Industry,2022-07-01,2022-08-25,2022-08-25,55,61,61,Received
PO50320,1081,S001,Merida Industry,2022-07-04,2022-08-28,2022-08-28,55,63,63,Received
PO50321,1050,S001,Merida Industry,2022-07-05,2022-08-29,2022-08-29,55,60,60,Received
PO50322,1134,S001,Merida Industry,2022-07-05,2022-08-29,2022-08-29,55,60,60,Received
PO50323,1209,S002,Ideal Bike Corp,2022-07-05,2022-08-19,2022-08-19,45,62,62,Received
PO50324,1141,S001,Merida Industry,2022-07-06,2022-08-30,2022-08-30,55,60,60,Received
PO50325,1148,S001,Merida Industry,2022-07-06,2022-08-30,2022-08-30,55,60,60,Received
PO50326,1086,S001,Merida Industry,2022-07-07,2022-08-31,2022-08-31,55,60,60,Received
PO50327,1013,S001,Merida Industry,2022-07-09,2022-09-02,2022-09-02,55,60,60,Received
PO50328,1004,S001,Merida Industry,2022-07-12,2022-09-05,2022-09-05,55,61,61,Received
PO50329,1031,S001,Merida Industry,2022-07-12,2022-09-05,2022-09-05,55,62,62,Received
PO50330,1018,S001,Merida Industry,2022-07-13,2022-09-06,2022-09-06,55,60,60,Received
PO50331,1167,S001,Merida Industry,2022-07-13,2022-09-06,2022-09-06,55,64,64,Received
PO50332,1168,S001,Merida Industry,2022-07-13,2022-09-06,2022-09-06,55,60,60,Received
PO50333,1143,S001,Merida Industry,2022-07-14,2022-09-07,2022-09-07,55,67,67,Received
PO50334,1139,S001,Merida Industry,2022-07-15,2022-09-08,2022-09-08,55,64,64,Received
PO50335,1017,S001,Merida Industry,2022-07-16,2022-09-09,2022-09-09,55,60,60,Received
PO50336,1140,S001,Merida Industry,2022-07-16,2022-09-09,2022-09-09,55,62,62,Received
PO50337,1009,S001,Merida Industry,2022-07-17,2022-09-10,2022-09-10,55,60,60,Received
PO50338,1169,S001,Merida Industry,2022-07-18,2022-09-11,2022-09-11,55,60,60,Received
PO50339,1171,S001,Merida Industry,2022-07-18,2022-09-11,2022-09-11,55,61,61,Received
PO50340,1016,S001,Merida Industry,2022-07-19,2022-09-12,2022-09-12,55,62,62,Received
PO50341,1174,S001,Merida Industry,2022-07-19,2022-09-12,2022-09-12,55,61,61,Received
PO50342,1022,S001,Merida Industry,2022-07-20,2022-09-13,2022-09-13,55,61,61,Received
PO50343,1128,S001,Merida Industry,2022-07-21,2022-09-14,2022-09-14,55,60,60,Received
PO50344,1033,S001,Merida Industry,2022-07-22,2022-09-15,2022-09-15,55,61,61,Received
PO50345,1173,S001,Merida Industry,2022-07-22,2022-09-15,2022-09-15,55,61,61,Received
PO50346,1015,S001,Merida Industry,2022-07-25,2022-09-18,2022-09-18,55,61,61,Received
PO50347,1072,S001,Merida Industry,2022-07-25,2022-09-18,2022-09-18,55,68,68,Received
PO50348,1144,S001,Merida Industry,2022-07-25,2022-09-18,2022-09-18,55,65,65,Received
PO50349,1025,S001,Merida Industry,2022-07-26,2022-09-19,2022-09-19,55,61,61,Received
PO50350,1027,S001,Merida Industry,2022-07-26,2022-09-19,2022-09-19,55,60,60,Received
PO50351,1014,S001,Merida Industry,2022-07-27,2022-09-20,2022-09-20,55,64,64,Received
PO50352,1099,S001,Merida Industry,2022-07-27,2022-09-20,2022-09-20,55,60,60,Received
PO50353,1117,S001,Merida Industry,2022-07-27,2022-09-20,2022-09-20,55,60,60,Received
PO50354,1150,S001,Merida Industry,2022-07-27,2022-09-20,2022-09-20,55,61,61,Received
PO50355,1019,S001,Merida Industry,2022-07-28,2022-09-21,2022-09-21,55,60,60,Received
PO50356,1020,S001,Merida Industry,2022-07-28,2022-09-21,2022-09-21,55,65,65,Received
PO50357,1066,S001,Merida Industry,2022-07-28,2022-09-21,2022-09-21,55,61,61,Received
PO50358,1092,S001,Merida Industry,2022-07-29,2022-09-22,2022-09-22,55,64,64,Received
PO50359,1100,S001,Merida Industry,2022-07-29,2022-09-22,2022-09-22,55,60,60,Received
PO50360,1136,S001,Merida Industry,2022-07-29,2022-09-22,2022-09-22,55,61,61,Received
PO50361,1053,S001,Merida Industry,2022-08-01,2022-09-25,2022-09-25,55,61,61,Received
PO50362,1085,S001,Merida Industry,2022-08-01,2022-09-25,2022-09-25,55,60,60,Received
PO50363,1055,S001,Merida Industry,2022-08-02,2022-09-26,2022-09-26,55,60,60,Received
PO50364,1152,S001,Merida Industry,2022-08-02,2022-09-26,2022-09-26,55,60,60,Received
PO50365,1164,S001,Merida Industry,2022-08-02,2022-09-26,2022-09-26,55,61,61,Received
PO50366,1210,S002,Ideal Bike Corp,2022-08-03,2022-09-17,2022-09-17,45,62,62,Received
PO50367,1023,S001,Merida Industry,2022-08-04,2022-09-28,2022-09-28,55,70,70,Received
PO50368,1024,S001,Merida Industry,2022-08-08,2022-10-02,2022-10-02,55,66,66,Received
PO50369,1059,S001,Merida Industry,2022-08-08,2022-10-02,2022-10-02,55,60,60,Received
PO50370,1190,S002,Ideal Bike Corp,2022-08-08,2022-09-22,2022-09-22,45,61,61,Received
PO50371,1069,S001,Merida Industry,2022-08-09,2022-10-03,2022-10-03,55,60,60,Received
PO50372,1102,S001,Merida Industry,2022-08-10,2022-10-04,2022-10-04,55,60,60,Received
PO50373,1021,S001,Merida Industry,2022-08-11,2022-10-05,2022-10-05,55,60,60,Received
PO50374,1030,S001,Merida Industry,2022-08-11,2022-10-05,2022-10-05,55,61,61,Received
PO50375,1042,S001,Merida Industry,2022-08-11,2022-10-05,2022-10-05,55,61,61,Received
PO50376,1073,S001,Merida Industry,2022-08-11,2022-10-05,2022-10-05,55,65,65,Received
PO50377,1197,S002,Ideal Bike Corp,2022-08-11,2022-09-25,2022-09-25,45,60,60,Received
PO50378,1089,S001,Merida Industry,2022-08-12,2022-10-06,2022-10-06,55,60,60,Received
PO50379,1115,S001,Merida Industry,2022-08-12,2022-10-06,2022-10-06,55,62,62,Received
PO50380,1068,S001,Merida Industry,2022-08-13,2022-10-07,2022-10-07,55,62,62,Received
PO50381,1078,S001,Merida Industry,2022-08-15,2022-10-09,2022-10-09,55,66,66,Received
PO50382,1090,S001,Merida Industry,2022-08-15,2022-10-09,2022-10-09,55,61,61,Received
PO50383,1151,S001,Merida Industry,2022-08-15,2022-10-09,2022-10-09,55,62,62,Received
PO50384,1172,S001,Merida Industry,2022-08-15,2022-10-09,2022-10-09,55,61,61,Received
PO50385,1063,S001,Merida Industry,2022-08-16,2022-10-10,2022-10-10,55,60,60,Received
PO50386,1082,S001,Merida Industry,2022-08-16,2022-10-10,2022-10-10,55,61,61,Received
PO50387,1087,S001,Merida Industry,2022-08-17,2022-10-11,2022-10-11,55,60,60,Received
PO50388,1098,S001,Merida Industry,2022-08-17,2022-10-11,2022-10-11,55,62,62,Received
PO50389,1103,S001,Merida Industry,2022-08-17,2022-10-11,2022-10-11,55,60,60,Received
PO50390,1080,S001,Merida Industry,2022-08-18,2022-10-12,2022-10-12,55,62,62,Received
PO50391,1112,S001,Merida Industry,2022-08-18,2022-10-12,2022-10-12,55,60,60,Received
PO50392,1071,S001,Merida Industry,2022-08-19,2022-10-13,2022-10-13,55,61,61,Received
PO50393,1070,S001,Merida Industry,2022-08-20,2022-10-14,2022-10-14,55,61,61,Received
PO50394,1113,S001,Merida Industry,2022-08-22,2022-10-16,2022-10-16,55,61,61,Received
PO50395,1101,S001,Merida Industry,2022-08-23,2022-10-17,2022-10-17,55,61,61,Received
PO50396,1105,S001,Merida Industry,2022-08-23,2022-10-17,2022-10-17,55,70,70,Received
PO50397,1114,S001,Merida Industry,2022-08-23,2022-10-17,2022-10-17,55,61,61,Received
PO50398,1048,S001,Merida Industry,2022-08-24,2022-10-18,2022-10-18,55,60,60,Received
PO50399,1095,S001,Merida Industry,2022-08-24,2022-10-18,2022-10-18,55,62,62,Received
PO50400,1076,S001,Merida Industry,2022-08-25,2022-10-19,2022-10-19,55,69,69,Received
PO50401,1088,S001,Merida Industry,2022-08-25,2022-10-19,2022-10-19,55,66,66,Received
PO50402,1108,S001,Merida Industry,2022-08-25,2022-10-19,2022-10-19,55,60,60,Received
PO50403,1110,S001,Merida Industry,2022-08-26,2022-10-20,2022-10-20,55,60,60,Received
PO50404,1036,S001,Merida Industry,2022-08-29,2022-10-23,2022-10-23,55,61,61,Received
PO50405,1074,S001,Merida Industry,2022-08-30,2022-10-24,2022-10-24,55,61,61,Received
PO50406,1075,S001,Merida Industry,2022-08-30,2022-10-24,2022-10-24,55,63,63,Received
PO50407,1107,S001,Merida Industry,2022-08-30,2022-10-24,2022-10-24,55,62,62,Received
PO50408,1111,S001,Merida Industry,2022-08-30,2022-10-24,2022-10-24,55,62,62,Received
PO50409,1118,S001,Merida Industry,2022-08-30,2022-10-24,2022-10-24,55,64,64,Received
PO50410,1002,S001,Merida Industry,2022-08-31,2022-10-25,2022-10-25,55,60,60,Received
PO50411,1079,S001,Merida Industry,2022-08-31,2022-10-25,2022-10-25,55,60,60,Received
PO50412,1091,S001,Merida Industry,2022-08-31,2022-10-25,2022-10-25,55,64,64,Received
PO50413,1106,S001,Merida Industry,2022-08-31,2022-10-25,2022-10-25,55,68,68,Received
PO50414,1119,S001,Merida Industry,2022-08-31,2022-10-25,2022-10-25,55,60,60,Received
PO50415,1127,S001,Merida Industry,2022-08-31,2022-10-25,2022-10-25,55,60,60,Received
PO50416,1061,S001,Merida Industry,2022-09-01,2022-10-26,2022-10-26,55,60,60,Received
PO50417,1116,S001,Merida Industry,2022-09-01,2022-10-26,2022-10-26,55,60,60,Received
PO50418,1194,S002,Ideal Bike Corp,2022-09-01,2022-10-16,2022-10-16,45,60,60,Received
PO50419,1084,S001,Merida Industry,2022-09-05,2022-10-30,2022-10-30,55,61,61,Received
PO50420,1067,S001,Merida Industry,2022-09-07,2022-11-01,2022-11-01,55,61,61,Received
PO50421,1077,S001,Merida Industry,2022-09-07,2022-11-01,2022-11-01,55,62,62,Received
PO50422,1104,S001,Merida Industry,2022-09-07,2022-11-01,2022-11-01,55,62,62,Received
PO50423,1202,S002,Ideal Bike Corp,2022-09-07,2022-10-22,2022-10-22,45,62,62,Received
PO50424,1039,S001,Merida Industry,2022-09-09,2022-11-03,2022-11-03,55,60,60,Received
PO50425,1097,S001,Merida Industry,2022-09-09,2022-11-03,2022-11-03,55,60,60,Received
PO50426,1135,S001,Merida Industry,2022-09-10,2022-11-04,2022-11-04,55,60,60,Received
PO50427,1083,S001,Merida Industry,2022-09-11,2022-11-05,2022-11-05,55,60,60,Received
PO50428,1093,S001,Merida Industry,2022-09-12,2022-11-06,2022-11-06,55,62,62,Received
PO50429,1094,S001,Merida Industry,2022-09-12,2022-11-06,2022-11-06,55,60,60,Received
PO50430,1134,S001,Merida Industry,2022-09-12,2022-11-06,2022-11-06,55,61,61,Received
PO50431,1198,S002,Ideal Bike Corp,2022-09-13,2022-10-28,2022-10-28,45,62,62,Received
PO50432,1109,S001,Merida Industry,2022-09-16,2022-11-10,2022-11-10,55,62,62,Received
PO50433,1081,S001,Merida Industry,2022-09-17,2022-11-11,2022-11-11,55,62,62,Received
PO50434,1133,S001,Merida Industry,2022-09-19,2022-11-13,2022-11-13,55,60,60,Received
PO50435,1142,S001,Merida Industry,2022-09-19,2022-11-13,2022-11-13,55,60,60,Received
PO50436,1131,S001,Merida Industry,2022-09-21,2022-11-15,2022-11-15,55,60,60,Received
PO50437,1120,S001,Merida Industry,2022-09-22,2022-11-16,2022-11-16,55,62,62,Received
PO50438,1138,S001,Merida Industry,2022-09-22,2022-11-16,2022-11-16,55,65,65,Received
PO50439,1035,S001,Merida Industry,2022-09-23,2022-11-17,2022-11-17,55,60,60,Received
PO50440,1044,S001,Merida Industry,2022-09-23,2022-11-17,2022-11-17,55,62,62,Received
PO50441,1096,S001,Merida Industry,2022-09-24,2022-11-18,2022-11-18,55,60,60,Received
PO50442,1049,S001,Merida Industry,2022-09-26,2022-11-20,2022-11-20,55,60,60,Received
PO50443,1137,S001,Merida Industry,2022-09-26,2022-11-20,2022-11-20,55,69,69,Received
PO50444,1057,S001,Merida Industry,2022-09-27,2022-11-21,2022-11-21,55,60,60,Received
PO50445,1147,S001,Merida Industry,2022-09-27,2022-11-21,2022-11-21,55,60,60,Received
PO50446,1052,S001,Merida Industry,2022-10-01,2022-11-25,2022-11-25,55,61,61,Received
PO50447,1018,S001,Merida Industry,2022-10-03,2022-11-27,2022-11-27,55,61,61,Received
PO50448,1029,S001,Merida Industry,2022-10-03,2022-11-27,2022-11-27,55,60,60,Received
PO50449,1054,S001,Merida Industry,2022-10-03,2022-11-27,2022-11-27,55,61,61,Received
PO50450,1154,S001,Merida Industry,2022-10-03,2022-11-27,2022-11-27,55,60,60,Received
PO50451,1086,S001,Merida Industry,2022-10-04,2022-11-28,2022-11-28,55,63,63,Received
PO50452,1141,S001,Merida Industry,2022-10-04,2022-11-28,2022-11-28,55,63,63,Received
PO50453,1045,S001,Merida Industry,2022-10-07,2022-12-01,2022-12-01,55,62,62,Received
PO50454,1056,S001,Merida Industry,2022-10-07,2022-12-01,2022-12-01,55,60,60,Received
PO50455,1022,S001,Merida Industry,2022-10-10,2022-12-04,2022-12-04,55,61,61,Received
PO50456,1180,S001,Merida Industry,2022-10-10,2022-12-04,2022-12-04,55,60,60,Received
PO50457,1008,S001,Merida Industry,2022-10-11,2022-12-05,2022-12-05,55,60,60,Received
PO50458,1126,S001,Merida Industry,2022-10-12,2022-12-06,2022-12-06,55,60,60,Received
PO50459,1146,S001,Merida Industry,2022-10-12,2022-12-06,2022-12-06,55,64,64,Received
PO50460,1149,S001,Merida Industry,2022-10-12,2022-12-06,2022-12-06,55,61,61,Received
PO50461,1193,S002,Ideal Bike Corp,2022-10-12,2022-11-26,2022-11-26,45,60,60,Received
PO50462,1017,S001,Merida Industry,2022-10-13,2022-12-07,2022-12-07,55,60,60,Received
PO50463,1062,S001,Merida Industry,2022-10-13,2022-12-07,2022-12-07,55,60,60,Received
PO50464,1139,S001,Merida Industry,2022-10-13,2022-12-07,2022-12-07,55,61,61,Received
PO50465,1043,S001,Merida Industry,2022-10-14,2022-12-08,2022-12-08,55,61,61,Received
PO50466,1143,S001,Merida Industry,2022-10-14,2022-12-08,2022-12-08,55,60,60,Received
PO50467,1206,S002,Ideal Bike Corp,2022-10-14,2022-11-28,2022-11-28,45,60,60,Received
PO50468,1132,S001,Merida Industry,2022-10-17,2022-12-11,2022-12-11,55,61,61,Received
PO50469,1136,S001,Merida Industry,2022-10-17,2022-12-11,2022-12-11,55,63,63,Received
PO50470,1007,S001,Merida Industry,2022-10-18,2022-12-12,2022-12-12,55,68,68,Received
PO50471,1012,S001,Merida Industry,2022-10-18,2022-12-12,2022-12-12,55,61,61,Received
PO50472,1014,S001,Merida Industry,2022-10-20,2022-12-14,2022-12-14,55,61,61,Received
PO50473,1016,S001,Merida Industry,2022-10-20,2022-12-14,2022-12-14,55,62,62,Received
PO50474,1140,S001,Merida Industry,2022-10-20,2022-12-14,2022-12-14,55,64,64,Received
PO50475,1013,S001,Merida Industry,2022-10-21,2022-12-15,2022-12-15,55,60,60,Received
PO50476,1203,S002,Ideal Bike Corp,2022-10-21,2022-12-05,2022-12-05,45,63,63,Received
PO50477,1064,S001,Merida Industry,2022-10-25,2022-12-19,2022-12-19,55,61,61,Received
PO50478,1129,S001,Merida Industry,2022-10-25,2022-12-19,2022-12-19,55,62,62,Received
PO50479,1028,S001,Merida Industry,2022-10-26,2022-12-20,2022-12-20,55,60,60,Received
PO50480,1034,S001,Merida Industry,2022-10-26,2022-12-20,2022-12-20,55,63,63,Received
PO50481,1117,S001,Merida Industry,2022-10-26,2022-12-20,2022-12-20,55,64,64,Received
PO50482,1011,S001,Merida Industry,2022-10-27,2022-12-21,2022-12-21,55,60,60,Received
PO50483,1195,S002,Ideal Bike Corp,2022-10-28,2022-12-12,2022-12-12,45,60,60,Received
PO50484,1046,S001,Merida Industry,2022-10-30,2022-12-24,2022-12-24,55,60,60,Received
PO50485,1073,S001,Merida Industry,2022-11-01,2022-12-26,2022-12-26,55,65,65,Received
PO50486,1026,S001,Merida Industry,2022-11-02,2022-12-27,2022-12-27,55,63,63,Received
PO50487,1037,S001,Merida Industry,2022-11-02,2022-12-27,2022-12-27,55,61,61,Received
PO50488,1148,S001,Merida Industry,2022-11-02,2022-12-27,2022-12-27,55,60,60,Received
PO50489,1020,S001,Merida Industry,2022-11-03,2022-12-28,2022-12-28,55,62,62,Received
PO50490,1076,S001,Merida Industry,2022-11-03,2022-12-28,2022-12-28,55,66,66,Received
PO50491,1080,S001,Merida Industry,2022-11-03,2022-12-28,2022-12-28,55,63,63,Received
PO50492,1085,S001,Merida Industry,2022-11-04,2022-12-29,2022-12-29,55,69,69,Received
PO50493,1108,S001,Merida Industry,2022-11-04,2022-12-29,2022-12-29,55,65,65,Received
PO50494,1047,S001,Merida Industry,2022-11-07,2023-01-01,2023-01-01,55,61,61,Received
PO50495,1099,S001,Merida Industry,2022-11-07,2023-01-01,2023-01-01,55,62,62,Received
PO50496,1175,S001,Merida Industry,2022-11-07,2023-01-01,2023-01-01,55,60,60,Received
PO50497,1074,S001,Merida Industry,2022-11-08,2023-01-02,2023-01-02,55,62,62,Received
PO50498,1078,S001,Merida Industry,2022-11-08,2023-01-02,2023-01-02,55,61,61,Received
PO50499,1103,S001,Merida Industry,2022-11-08,2023-01-02,2023-01-02,55,60,60,Received
PO50500,1144,S001,Merida Industry,2022-11-08,2023-01-02,2023-01-02,55,63,63,Received
PO50501,1145,S001,Merida Industry,2022-11-08,2023-01-02,2023-01-02,55,63,63,Received
PO50502,1177,S001,Merida Industry,2022-11-08,2023-01-02,2023-01-02,55,61,61,Received
PO50503,1065,S001,Merida Industry,2022-11-09,2023-01-03,2023-01-03,55,61,61,Received
PO50504,1082,S001,Merida Industry,2022-11-09,2023-01-03,2023-01-03,55,61,61,Received
PO50505,1114,S001,Merida Industry,2022-11-09,2023-01-03,2023-01-03,55,65,65,Received
PO50506,1130,S001,Merida Industry,2022-11-09,2023-01-03,2023-01-03,55,62,62,Received
PO50507,1072,S001,Merida Industry,2022-11-10,2023-01-04,2023-01-04,55,60,60,Received
PO50508,1110,S001,Merida Industry,2022-11-10,2023-01-04,2023-01-04,55,60,60,Received
PO50509,1107,S001,Merida Industry,2022-11-11,2023-01-05,2023-01-05,55,63,63,Received
PO50510,1150,S001,Merida Industry,2022-11-11,2023-01-05,2023-01-05,55,62,62,Received
PO50511,1166,S001,Merida Industry,2022-11-11,2023-01-05,2023-01-05,55,61,61,Received
PO50512,1204,S002,Ideal Bike Corp,2022-11-11,2022-12-26,2022-12-26,45,60,60,Received
PO50513,1019,S001,Merida Industry,2022-11-12,2023-01-06,2023-01-06,55,63,63,Received
PO50514,1128,S001,Merida Industry,2022-11-12,2023-01-06,2023-01-06,55,62,62,Received
PO50515,1024,S001,Merida Industry,2022-11-14,2023-01-08,2023-01-08,55,61,61,Received
PO50516,1098,S001,Merida Industry,2022-11-14,2023-01-08,2023-01-08,55,63,63,Received
PO50517,1113,S001,Merida Industry,2022-11-15,2023-01-09,2023-01-09,55,60,60,Received
PO50518,1104,S001,Merida Industry,2022-11-16,2023-01-10,2023-01-10,55,63,63,Received
PO50519,1058,S001,Merida Industry,2022-11-17,2023-01-11,2023-01-11,55,60,60,Received
PO50520,1053,S001,Merida Industry,2022-11-18,2023-01-12,2023-01-12,55,61,61,Received
PO50521,1075,S001,Merida Industry,2022-11-18,2023-01-12,2023-01-12,55,64,64,Received
PO50522,1077,S001,Merida Industry,2022-11-18,2023-01-12,2023-01-12,55,62,62,Received
PO50523,1089,S001,Merida Industry,2022-11-18,2023-01-12,2023-01-12,55,61,61,Received
PO50524,1084,S001,Merida Industry,2022-11-19,2023-01-13,2023-01-13,55,61,61,Received
PO50525,1111,S001,Merida Industry,2022-11-20,2023-01-14,2023-01-14,55,60,60,Received
PO50526,1105,S001,Merida Industry,2022-11-21,2023-01-15,2023-01-15,55,64,64,Received
PO50527,1121,S001,Merida Industry,2022-11-22,2023-01-16,2023-01-16,55,62,62,Received
